date,num_headnotes,num_opinions
1943-06-21,47,2410
1943-09-13,32,4073
1943-10-22,35,1013
1943-05-21,30,2965
1947-12-30,41,1842
1948-09-18,49,2404
1948-01-30,42,1969
1948-04-06,48,1940
1948-04-08,62,548
1948-09-08,46,2257
1948-09-16,40,1478
1948-11-26,38,1280
1948-07-22,39,2788
1948-04-20,32,550
1948-03-22,47,840
1948-09-07,36,5905
1948-09-21,92,7546
1950-01-10,33,2495
1949-12-17,43,1683
1949-12-19,30,374
1950-05-01,35,1731
1950-05-20,40,1260
1950-02-28,55,1629
1950-02-11,41,1734
1950-06-09,39,1218
1950-10-09,31,1241
1950-12-09,34,4366
1950-12-08,35,1906
1950-03-01,49,3301
1950-08-01,41,1152
1950-08-12,66,195
1950-10-26,44,1437
1950-03-14,40,1606
1933-04-17,52,683
1933-02-15,66,2260
1933-03-06,54,3979
1933-06-13,37,3764
1933-07-24,42,1436
1933-04-24,49,1464
1933-09-12,39,5157
1933-06-10,41,6456
1933-08-29,43,556
1933-03-28,44,5485
1933-09-29,49,4636
1933-09-29,37,1757
1932-12-31,55,1396
1933-05-17,35,1065
1933-02-15,51,1010
1933-06-20,31,1515
1933-08-01,41,1357
1933-01-23,35,2560
1931-11-12,26,2245
1928-05-02,43,3055
1929-02-04,39,1873
1928-10-27,36,1394
1930-04-08,39,954
1931-07-03,36,1113
1930-06-05,37,1364
1930-10-09,34,395
1930-10-30,30,632
1930-08-06,39,527
1930-12-31,43,7863
1940-10-21,45,1653
1931-03-28,31,1024
1930-06-10,35,1140
1941-05-19,40,4626
1931-07-10,44,1866
1941-05-16,50,5810
1929-10-01,34,707
1941-04-05,38,4242
1936-05-23,51,5209
1936-01-27,35,570
1936-06-22,42,2908
1936-05-26,40,6680
1936-01-20,63,2874
1936-06-23,38,303
1936-06-08,40,2809
1935-12-13,37,751
1936-06-08,54,1459
1936-03-10,61,1249
1936-06-29,35,298
1936-06-25,47,130
1936-08-24,43,2656
1935-12-16,68,2272
1936-07-20,43,1874
1943-12-10,36,3277
1933-10-14,93,4813
1943-12-18,45,5100
1934-07-10,44,1613
1943-05-21,43,1502
1934-07-24,62,2449
1934-10-30,38,2167
1933-12-18,40,199
1935-07-01,35,1397
1935-10-28,49,1243
1935-10-22,47,2737
1935-06-22,55,2228
1935-03-11,61,3498
1934-09-04,55,788
1935-04-08,39,2514
1923-06-07,20,1172
1923-05-01,43,3121
1924-05-16,39,1359
1923-10-12,27,931
1924-02-08,25,1818
1924-02-28,22,2312
1923-03-29,31,1154
1923-10-02,39,4129
1923-10-04,31,3237
1924-01-21,22,556
1924-03-05,55,2515
1924-01-12,26,3074
1923-09-15,27,1181
1924-02-07,34,4220
1924-04-08,35,3285
1924-01-15,32,779
1924-01-22,29,696
1924-06-30,36,7750
1924-12-17,32,2341
1922-12-27,29,9269
1925-10-10,37,1285
1924-11-17,38,7460
1924-09-04,41,884
1927-08-26,24,2267
1927-01-08,33,336
1927-01-20,36,246
1927-09-17,54,2728
1927-01-15,32,2702
1924-06-23,36,676
1927-01-11,50,6120
1926-10-15,66,4393
1927-08-26,29,190
1927-03-24,37,1355
1925-09-17,45,4588
1924-09-09,39,430
1925-09-04,51,1782
1926-09-15,38,595
1926-08-02,35,2304
1925-09-08,36,1788
1926-06-14,32,1795
1925-10-27,28,8700
1925-11-05,25,3529
1926-06-09,25,3350
1925-11-05,40,2909
1926-06-29,37,2345
1926-02-17,32,326
1926-07-30,33,666
1925-10-20,37,282
1926-06-14,34,11893
1925-12-12,37,12752
1922-02-22,28,1258
1922-09-27,38,3181
1923-04-10,32,2508
1923-02-06,39,907
1922-10-10,41,1702
1923-04-11,34,480
1922-05-23,28,194
1922-05-23,38,577
1922-04-11,29,838
1923-04-13,41,1988
1922-12-04,51,3850
1923-05-29,23,1565
1922-03-15,46,4813
1922-02-21,32,964
1922-03-20,39,1290
1922-09-30,30,447
1922-10-05,42,1602
1922-07-01,28,437
1923-03-13,37,742
1923-05-22,25,2634
1923-06-07,22,2139
1923-05-29,44,841
1922-05-23,49,973
1923-04-05,32,736
1923-04-24,36,1839
1921-01-27,205,1309
1919-03-11,179,3821
1921-01-07,329,1443
1920-03-24,296,1084
1920-09-03,300,728
1921-01-08,775,1533
1921-01-08,968,2362
1920-05-26,725,2320
1921-01-19,88,514
1920-06-14,197,1190
1920-02-28,2121,1113
1920-09-03,543,632
1919-10-27,724,2647
1920-01-01,857,12376
1920-10-05,670,1040
1921-01-24,265,1868
1927-09-27,30,1529
1927-01-21,31,2488
1926-12-27,52,10516
1924-07-18,34,1851
1927-01-26,30,183
1924-10-25,35,6005
1927-03-25,36,846
1925-09-21,32,2441
1925-09-21,24,3248
1924-08-25,46,2112
1924-10-01,28,4232
1927-01-21,27,452
1925-03-10,33,6950
1926-09-20,25,1451
1927-05-05,46,1119
1927-02-04,47,2236
1933-08-29,32,1765
1933-11-04,86,7868
1934-07-17,38,1457
1934-01-27,39,2690
1934-10-23,37,969
1934-09-07,39,2806
1934-04-24,52,1813
1934-05-14,38,834
1934-01-15,47,3197
1934-07-02,38,1258
1934-01-06,69,4574
1934-02-19,50,2492
1943-10-30,54,4881
1934-06-05,44,4047
1943-01-28,34,3184
1934-03-26,36,1963
1933-12-27,41,2626
1934-01-31,37,1302
1942-09-18,32,717
1941-11-25,35,2796
1941-10-17,173,174
1942-01-14,54,2511
1942-08-20,48,5337
1942-09-18,44,1436
1942-01-02,44,4418
1942-03-09,37,1543
1941-11-21,57,3496
1942-05-20,52,2503
1942-08-18,51,2796
1942-06-22,39,2145
1942-04-28,34,1366
1942-10-10,32,1488
1942-11-17,32,1063
1942-09-22,40,1234
1942-01-15,39,2444
1942-08-12,46,2477
1941-10-07,38,2206
1942-01-14,37,1274
1941-12-31,31,4635
1944-11-30,39,2152
1944-11-30,32,2364
1944-06-30,30,2119
1944-02-01,66,2646
1944-08-18,37,3746
1940-01-24,38,1437
1940-07-31,43,740
1940-04-08,34,4507
1940-05-27,33,3411
1940-06-12,47,3747
1940-05-29,47,2255
1940-05-08,40,3268
1940-03-13,45,5458
1940-02-21,49,3301
1940-08-03,31,1541
1940-06-12,38,1453
1940-02-29,43,1962
1940-03-05,29,2381
1940-04-24,45,3939
1939-06-14,64,1959
1940-03-06,51,3750
1940-06-11,36,5908
1940-08-03,35,3475
1940-07-31,50,7538
1937-12-01,40,814
1937-11-05,43,1487
1938-02-08,59,3583
1938-03-01,45,1056
1937-12-16,32,4982
1938-03-23,50,3698
1937-12-10,49,2135
1938-05-04,57,10681
1938-01-20,48,10711
1937-12-01,37,1610
1938-08-24,45,3255
1938-01-14,42,3378
1938-02-01,64,8076
1955-08-29,110,3330
1955-10-04,44,2484
1955-11-03,62,2651
1956-01-26,32,1482
1955-12-13,33,647
1955-07-29,44,5363
1955-09-16,64,1752
1956-01-11,100,2122
1932-02-10,40,629
1932-08-01,40,1872
1932-02-26,34,1144
1932-05-02,50,732
1931-11-03,49,4333
1932-03-24,35,1638
1932-10-05,36,3569
1932-07-15,39,1847
1931-12-28,46,2180
1932-08-03,44,3264
1932-03-09,42,1740
1932-03-16,39,676
1932-03-16,50,2585
1932-10-14,54,3057
1932-01-09,38,456
1932-11-17,32,2509
1932-08-22,53,4783
1932-03-17,63,7306
1955-05-10,41,1098
1955-08-17,81,1825
1955-02-08,56,638
1955-06-28,44,4330
1955-04-21,54,1731
1955-05-25,39,886
1955-05-18,32,2131
1955-02-07,57,2575
1954-12-10,74,2151
1955-02-11,53,2363
1955-07-05,45,1741
1955-05-26,53,1683
1955-02-07,45,1780
1955-01-04,52,3019
1955-05-03,50,98
1955-02-02,48,2158
1955-05-31,49,487
1955-03-05,97,1137
1955-07-07,308,1918
1955-05-06,59,4274
1955-04-12,76,2137
1955-05-03,84,2651
1954-12-22,38,912
1946-12-05,69,5294
1947-03-08,35,1035
1948-01-05,47,1934
1947-05-22,48,3344
1946-11-22,38,2182
1947-08-12,50,1523
1947-12-29,40,1504
1947-02-06,30,3186
1947-12-29,31,1317
1947-12-29,43,925
1947-05-21,55,2926
1947-08-14,62,5218
1947-11-03,42,3086
1950-12-28,34,6986
1950-10-10,49,3816
1951-04-09,36,2145
1951-02-10,39,1129
1951-08-14,33,1543
1951-11-10,39,2096
1951-04-09,35,1008
1951-06-30,44,2187
1951-05-24,56,2787
1951-09-08,37,4192
1951-09-08,37,1130
1951-11-24,38,2333
1951-11-05,34,5830
1951-06-30,58,1278
1951-11-01,59,3881
1951-07-13,31,2232
1951-11-07,52,1691
1950-12-20,35,969
1951-02-14,34,2083
1952-10-28,30,1905
1952-06-24,34,1405
1952-01-05,40,2130
1952-08-05,33,1678
1952-05-14,45,1089
1952-04-22,48,2070
1952-11-20,28,6785
1952-02-11,37,1866
1952-09-22,41,1949
1952-06-12,44,3043
1952-04-23,47,5721
1952-01-07,58,178
1952-07-30,39,2990
1952-06-28,44,5556
1952-01-08,55,10874
1952-04-07,34,2320
1952-05-14,41,1470
1952-01-07,64,2914
1952-10-22,38,2279
1952-05-31,76,104
1947-12-30,55,1261
1948-05-17,36,1962
1948-05-20,37,859
1948-06-23,48,3098
1948-06-21,68,5402
1948-06-10,32,367
1948-05-04,43,5340
1948-04-12,37,1250
1948-09-20,50,1517
1950-08-21,38,1173
1950-08-31,47,1391
1950-06-30,36,1038
1950-03-01,47,614
1950-06-05,56,908
1950-09-20,50,1731
1949-12-31,30,2817
1950-04-14,31,1442
1949-12-22,47,1972
1950-12-07,46,2532
1953-08-28,37,1226
1953-06-12,37,2289
1953-09-04,31,1169
1953-11-19,46,3941
1953-04-06,42,2752
1953-07-24,41,3920
1953-08-12,53,2852
1953-01-13,30,1622
1949-03-24,38,1833
1949-07-06,40,851
1949-05-09,68,2007
1948-08-10,106,8602
1949-11-08,30,1173
1949-05-17,57,2454
1949-06-08,32,1135
1948-12-23,46,56
1949-06-29,32,2825
1949-06-22,33,1148
1949-06-27,30,1711
1949-01-05,46,267
1949-04-30,45,2816
1949-01-06,37,782
1949-01-13,53,1876
1949-06-22,42,842
1949-12-08,34,3418
1949-03-08,60,480
1949-06-07,33,1991
1949-03-15,43,1140
1937-08-30,50,1737
1937-09-29,48,60
1936-12-21,43,3466
1937-08-24,42,1712
1937-07-15,32,1819
1937-02-17,42,5009
1937-01-22,63,2002
1937-02-22,37,3568
1937-06-21,44,1170
1937-10-19,39,576
1937-11-05,52,2475
1937-09-08,53,4217
1937-02-23,39,1961
1937-06-21,52,3380
1936-12-07,48,3311
1937-02-16,44,6185
1937-04-23,38,897
1937-05-10,47,327
1945-05-17,66,1685
1944-11-28,35,8461
1945-05-15,38,4351
1945-01-16,42,3270
1945-03-08,158,3316
1945-09-15,55,2135
1946-01-11,30,1986
1945-03-20,43,2613
1945-11-13,46,2098
1945-02-07,30,1523
1944-09-23,43,973
1946-04-23,36,566
1946-06-27,58,3847
1946-12-19,50,3589
1941-06-19,40,2592
1930-02-18,47,2717
1930-01-13,32,2684
1931-04-30,42,3232
1941-06-19,30,1876
1931-07-08,43,2121
1931-09-04,41,1397
1930-12-13,29,852
1931-01-09,30,909
1930-08-19,31,142
1931-05-25,40,3097
1931-03-30,29,4811
1931-03-04,39,1762
1930-12-13,52,2776
1931-03-24,54,2589
1941-05-17,43,2348
1929-04-15,31,900
1929-03-29,27,408
1927-07-23,54,1110
1930-01-13,50,2494
1940-11-27,68,4037
1930-03-26,53,3025
1929-06-28,31,2482
1929-04-24,56,2077
1930-01-22,41,1083
1929-12-05,31,350
1929-07-02,33,1407
1929-06-15,33,1323
1930-01-04,45,1195
1929-09-17,37,845
1929-09-24,36,2819
1930-02-04,40,811
1929-12-17,27,1478
1929-05-23,67,2117
1929-07-24,33,102
1929-10-02,29,1126
1933-09-02,56,2122
1933-09-06,29,1601
1933-02-28,39,820
1933-01-30,32,1016
1933-02-13,54,268
1933-02-28,43,2931
1933-04-05,34,4237
1933-10-23,81,141
1932-12-31,40,2566
1933-05-31,47,2216
1933-06-30,33,5271
1933-06-17,44,7395
1932-12-23,36,3153
1933-05-24,37,617
1932-11-18,52,4538
1933-04-17,34,5957
1933-07-12,41,2656
1933-09-06,52,123
1933-02-28,36,371
1933-05-24,41,3431
1946-12-26,50,143
1947-01-13,40,6598
1935-01-10,46,954
1935-06-17,40,1090
1935-03-18,33,968
1935-07-01,61,2438
1935-08-26,53,1730
1935-02-11,48,1165
1935-01-08,38,1167
1935-07-10,33,1152
1935-03-04,52,1040
1935-03-04,37,1239
1935-03-06,43,1718
1935-08-26,41,656
1935-07-23,61,481
1935-03-26,38,947
1935-09-16,42,2900
1935-06-24,44,1156
1934-12-11,45,1293
1935-04-30,45,2997
1935-12-13,32,1925
1936-07-20,38,1784
1936-03-26,35,1835
1936-06-25,48,132
1936-06-16,54,1625
1936-06-22,50,2611
1936-06-22,83,2909
1936-08-17,38,1468
1936-04-20,108,3852
1936-01-23,64,3759
1936-03-10,43,1374
1943-01-14,42,3038
1934-05-14,39,254
1943-06-15,57,2947
1943-10-22,37,3906
1934-03-19,33,2167
1934-08-13,53,934
1934-08-17,44,965
1934-05-08,40,1138
1942-11-17,55,1787
1943-12-13,29,2720
1921-11-09,145,797
1920-09-03,112,1285
1921-07-21,612,3401
1922-01-13,163,2263
1922-02-22,69,276
1921-03-18,149,230
1921-06-24,110,928
1921-11-09,65,292
1921-12-03,150,1831
1921-03-02,130,715
1921-03-01,174,1681
1921-12-23,127,5943
1921-11-30,113,784
1921-12-23,187,3043
1921-10-22,137,877
1920-09-03,195,544
1921-02-25,130,1321
1921-02-04,337,6998
1921-07-20,188,1185
1921-08-06,99,563
1921-10-31,109,832
1921-11-09,135,1468
1921-11-29,251,1994
1922-01-05,159,2394
1921-07-01,206,525
1920-09-02,440,2210
1923-01,28,378
1923-04-10,34,2374
1922-02-21,33,1310
1922-09-25,26,1210
1923-01,24,2262
1923-04-24,28,1844
1922-04-10,55,1071
1923-01,26,1582
1921-03-21,52,9716
1923-01,42,3306
1922-09-29,38,1209
1922-07-01,24,125
1922-02-22,34,1336
1923-05-29,36,1118
1922-07-28,41,7338
1922-04-26,30,2175
1922-04-10,32,668
1923-05-29,24,894
1922-04-12,36,4871
1922-06-02,31,1905
1923-04-27,30,2046
1921-10-06,39,422
1923-06-11,19,1180
1923-05-29,29,725
1923-01,22,838
1922-03-20,79,839
1922-09-25,47,1519
1893-08-24,333,1175
1893-08-07,193,313
1893-01-25,1338,9238
1893-10-02,1405,1544
1893-08-23,108,329
1894-08-21,673,1744
1895-08-20,856,1363
1893-08-17,175,2609
1894-09-04,848,2231
1893-02-28,241,1699
1893-09-30,1143,2397
1894-10-30,1301,2013
1893-01-04,1082,2558
1894-09-04,518,1887
1893-08-24,1328,2109
1893-01-03,169,5814
1891-08-07,116,239
1896-09-01,881,3516
1899-08-28,560,5721
1904-10-17,3139,1711
1906-10-27,34,105
1890-01-19,431,2533
1891-01,999,4362
1889-03-29,297,1228
1891-01,463,7538
1889-01-17,678,1306
1889-02-22,759,8542
1891-01,842,1677
1889-01-21,889,826
1891-01,2210,5667
1890-02-12,535,1960
1890-01-21,1227,8025
1889-03-20,1129,2504
1888-01,160,2225
1887-01-24,177,3092
1887-01-29,905,12019
1888-01,248,1734
1889-01,167,3171
1888-01,137,2022
1887-01-21,411,15755
1889-01,575,3223
1887-01-05,254,1608
1887-01-14,81,287
1887-01-24,391,3703
1887-01-29,132,1797
1887-02-04,206,365
1888-01,185,2240
1887-02-02,210,310
1917-07-30,435,1107
1918-01-29,139,924
1917-07-18,2151,10868
1917-08-29,987,771
1918-01-14,100,233
1917-10-08,275,3558
1915-12-09,1382,7529
1917-12-20,513,934
1917-08-01,139,523
1917-11-09,871,3317
1918-01-29,253,1786
1917-11-08,384,5648
1917-07-31,872,1407
1918-02-01,624,3424
1917-12-31,259,1763
1917-11-12,161,2179
1917-08-27,2380,9349
1914-02-12,566,1085
1914-04-28,239,1090
1914-08-17,597,1313
1914-07-13,363,3561
1914-08-04,393,1429
1914-08-31,447,545
1914-08-22,654,772
1914-07-31,2964,2468
1914-12-02,1245,6524
1914-03-21,2982,3656
1914-08-07,672,1618
1914-06-18,660,2459
1911-12-08,801,686
1913-06-20,207,476
1914-02-11,795,1356
1914-02-23,588,1767
1913-06-20,193,351
1913-01-09,36,114
1913-12-02,363,880
1913-06-07,976,1655
1913-12-03,1803,1268
1913-12-23,1074,1978
1914-01-10,280,2078
1913-08-28,302,531
1914-01-10,1206,1251
1916-02-21,225,608
1915-11-16,355,450
1915-01-12,541,4339
1916-02-21,537,528
1915-11-16,693,1939
1916-05-01,835,5738
1915-07-27,258,1233
1915-11-16,2763,2977
1915-11-16,371,1220
1916-06-13,196,271
1916-02-21,259,486
1915-11-17,307,10022
1916-04-29,285,3296
1904-01-06,443,2369
1903-09-02,508,2752
1904-03-03,677,1979
1897-10-02,708,1936
1906-02-02,2120,3371
1897-10-02,880,4370
1897-08-05,200,983
1898-08-26,251,807
1897-02-01,273,3526
1897-10-02,755,5420
1896-09-01,434,1129
1892-01-06,1086,4508
1905-02-24,628,1632
1905-02-24,552,1193
1898-12-19,196,655
1899-02-22,845,2566
1905-01-17,1190,1412
1895-08-24,1193,1239
1898-09-02,395,1633
1899-08-30,1252,2049
1898-09-02,582,2321
1891-08-20,234,2314
1895-08-28,1336,10043
1895-10-18,654,1848
1895-08-28,598,2452
1906-01-22,1711,2203
1905-02-24,1280,4303
1906-03-02,1751,1548
1906-06-29,3141,1350
1897-10-02,615,2525
1904-03-03,1655,2601
1904-09-13,365,1347
1904-09-13,949,1909
1904-09-13,2438,3915
1898-08-16,1236,4870
1906-08-29,840,725
1896-12-18,1239,5719
1914-01-10,177,1891
1912-01-04,377,1288
1914-11-30,251,659
1914-04-28,658,2318
1914-12-07,172,930
1914-09-10,2358,1858
1914-08-26,1313,10309
1906-03-02,44,37
1918-05-28,669,1329
1918-08-27,152,1339
1918-03-21,263,854
1918-02-23,167,1271
1918-07-02,117,61
1918-05-07,750,851
1918-05-07,792,2127
1918-09-19,285,609
1918-07-16,3924,4207
1918-05-28,882,348
1918-07-15,367,1426
1918-05-28,444,2312
1918-03-12,226,966
1918-03-31,764,2317
1918-03-12,148,1469
1918-07-02,100,613
1918-04-24,264,1911
1917-12-31,269,3957
1918-10-22,299,407
1918-09-19,557,3502
1918-04-03,85,305
1918-08-10,167,806
1918-08-10,139,928
1916-06-27,446,1611
1916-12-08,397,928
1916-07-17,671,937
1917-03-07,199,1247
1916-06-28,376,2476
1917-05-11,372,2994
1917-03-22,1710,1062
1917-04-07,1994,1439
1917-07-30,236,3281
1917-08-07,683,3171
1917-05-12,2981,2297
1916-09-05,179,137
1917-04-12,447,1090
1916-09-23,538,5272
1916-12-26,138,665
1916-09-05,92,583
1916-09-20,75,1330
1916-08-26,99,3828
1917-07-30,165,1048
1916-12-30,330,1512
1919-01-24,1197,2818
1918-12-09,1029,1265
1919-04-07,100,408
1918-11-21,927,2174
1919-07-25,1540,4251
1919-10-29,257,1895
1919-08-04,67,49
1919-04-07,105,227
1919-10-24,149,1337
1919-09-27,148,668
1920-01-17,104,329
1919-02-28,173,1398
1919-03-11,168,756
1918-12-30,345,4153
1919-05-19,174,629
1920-01-31,214,1491
1918-12-30,262,2474
1919-10-16,555,1636
1919-08-19,254,1216
1919-09-24,255,1534
1918-09-19,125,1103
1918-12-31,217,4371
1919-10-01,193,1031
1915-03-05,1441,1178
1915-05-12,1355,1047
1915-02-17,736,2345
1915-02-12,1110,5170
1915-01-09,520,1452
1915-02-25,627,1111
1915-05-24,635,9199
1915-08-07,1287,3055
1915-03-11,361,218
1915-01-12,1159,2753
1915-05-19,891,2392
1915-05-24,139,1245
1915-08-30,797,2984
1915-03-30,3585,1983
1915-07-08,200,1240
1911-08-26,2151,4028
1911-12-08,2194,5546
1911-02-04,1892,3687
1911-09-01,5725,13277
1911-12-22,487,2519
1911-12-08,1459,1527
1911-12-08,1042,2063
1911-02-01,404,918
1911-09-01,673,98
1911-12-08,2839,2102
1914-06-15,1311,927
1914-12-29,534,170
1911-12-22,1706,3041
1911-02-04,1669,3163
1911-03-04,1313,2030
1911-09-01,1261,771
1911-12-23,3331,5290
1911-12-08,1082,650
1911-09-01,477,2522
1960-04-04,57,5395
1960-06-29,59,68
1960-02-03,92,2147
1960-07-14,48,766
1960-07-05,44,1090
1960-08-16,25,16
1960-03-17,30,28
1960-10-24,28,27
1960-03-15,34,21
1960-10-06,61,1786
1960-07-28,42,871
1960-09-15,54,1523
1960-05-31,62,1470
1960-06-07,47,3973
1960-07-11,53,3956
1960-09-13,43,929
1960-09-08,34,942
1960-08-04,50,2490
1960-06-07,52,1299
1961-02-21,39,5432
1961-06-07,40,2000
1961-06-05,47,29
1960-12-01,38,924
1961-05-31,40,1150
1961-03-23,43,1983
1961-04-11,33,112
1961-06-19,33,42
1961-02-01,40,1338
1961-04-18,50,2525
1961-01-06,47,1815
1961-04-18,37,59
1961-02-23,63,3145
1961-03-20,34,42
1961-05-09,68,1585
1961-05-24,73,459
1961-04-03,52,1950
1960-12-15,46,20
1961-04-18,82,1412
1961-05-08,67,819
1957-03-19,51,490
1956-12-12,50,1344
1956-12-26,36,3005
1957-01-31,48,1271
1956-12-21,40,1501
1957-03-13,47,1304
1957-05-14,107,4501
1957-02-27,66,2238
1957-03-18,56,2786
1956-12-14,50,2244
1957-05-06,49,892
1957-03-28,59,2279
1957-01-23,53,1406
1957-02-05,62,6025
1956-12-12,42,1881
1956-12-19,51,662
1957-01-23,107,1150
1956-11-02,93,2146
1956-11-20,122,6934
1956-08-15,70,1288
1956-02-02,76,2911
1956-05-28,40,2997
1956-06-25,66,3621
1956-09-04,61,2396
1956-09-17,43,1711
1956-02-07,38,897
1956-06-22,59,745
1956-03-21,67,2322
1956-03-06,46,3812
1956-01-30,44,641
1956-02-28,49,2637
1956-06-27,57,767
1956-07-17,60,1033
1956-07-24,41,3693
1956-09-07,36,1598
1956-09-05,47,2516
1956-10-17,54,294
1956-10-18,32,4434
1956-11-16,41,1333
1956-02-17,56,1646
1956-07-14,35,1130
1964-01-27,38,1386
1964-02-14,39,28
1963-12-30,51,3433
1963-09-03,39,2332
1963-12-02,41,1906
1963-10-28,48,1329
1964-01-13,53,3016
1963-10-07,55,2323
1963-11-29,52,19
1963-10-14,60,3643
1963-08-19,84,5986
1963-12-23,99,1404
1964-01-13,60,1062
1963-09-16,41,1685
1976-04-20,60,2213
1976-12-17,41,2161
1976-07-28,69,432
1976-09-15,59,1129
1976-04-13,67,1700
1976-03-17,23,111
1976-07-08,56,372
1976-06-22,48,4146
1976-10-28,49,775
1976-07-08,62,1399
1976-02-03,54,2817
1977-01-07,57,1120
1976-09-09,56,2472
1976-03-15,50,1185
1976-07-28,35,1281
1975-09-17,27,137
1976-09-22,48,97
1976-06-29,70,2031
1976-02-12,44,1655
1976-03-09,65,831
1976-10-05,79,1806
1976-02-24,61,1400
1976-09-07,72,769
1976-01-13,70,996
1976-09-23,53,212
1976-10-26,108,638
1976-09-07,79,1475
1976-11-17,70,1983
1976-08-24,45,1675
1976-06-29,67,3295
1976-03-16,70,904
1975-11-25,56,1853
1966-04-04,72,6357
1966-03-07,46,1144
1966-07-05,47,424
1966-05-09,50,908
1966-08-29,56,4587
1966-07-25,42,1289
1966-08-29,44,805
1966-03-07,46,1852
1966-05-16,51,1818
1966-05-31,51,1116
1966-09-06,38,1027
1966-03-21,52,1702
1966-07-11,54,672
1966-08-01,43,2455
1966-05-16,48,611
1966-08-29,43,1362
1966-09-12,39,814
1966-04-18,34,1173
1966-03-21,43,2355
1966-06-13,48,2696
1966-07-05,49,3127
1966-07-05,90,1801
1966-08-22,43,2495
1966-09-06,49,1936
1966-03-07,55,941
1966-03-30,65,16
1966-08-29,48,1402
1966-07-18,102,981
1966-05-16,54,1736
1966-03-21,60,1917
1966-07-25,101,1463
1966-03-28,49,498
1966-08-29,85,164
1966-06-08,84,54
1966-04-25,54,696
1966-07-28,76,682
1966-05-16,59,4451
1966-10-03,46,938
1977-03-29,47,1959
1977-06-28,95,3177
1976-08-31,72,2508
1977-02-08,49,1459
1977-05-10,63,971
1977-05-19,59,2635
1976-08-04,27,110
1976-12-14,56,1833
1977-08-10,57,123
1977-06-14,46,988
1977-08-09,59,2275
1977-06-06,34,1480
1977-02-28,24,350
1977-08-02,53,550
1977-01-04,52,4847
1977-07-19,55,1319
1977-03-29,63,1616
1977-01-25,55,1130
1977-05-03,44,780
1977-01-18,73,326
1977-01-18,90,2537
1977-07-26,59,1562
1977-06-14,63,1997
1977-08-10,56,856
1977-08-15,61,690
1977-08-02,72,662
1976-12-07,92,2807
1977-06-07,74,974
1977-01-27,98,1200
1977-08-25,66,1117
1977-03-15,54,1772
1968-09-09,50,1023
1968-10-28,44,688
1968-07-01,44,1823
1969-02-03,50,3507
1968-05-24,33,49
1968-05-07,37,15
1968-05-13,33,62
1968-09-18,39,44
1968-09-06,46,754
1968-03-15,52,1516
1968-12-20,47,1038
1969-01-10,47,1422
1968-09-19,54,49
1968-06-10,43,1744
1968-06-28,47,1118
1968-09-09,67,1415
1968-08-12,50,3734
1968-10-14,127,1205
1968-11-08,62,1978
1968-11-08,69,987
1969-01-24,64,1617
1968-06-14,46,119
1968-08-09,47,2515
1968-07-01,43,629
1968-08-19,86,917
1969-01-13,41,1499
1969-01-31,49,2125
1968-04-01,44,850
1968-09-23,36,1678
1968-07-08,48,1473
1968-06-28,44,1074
1968-06-03,55,2154
1968-08-09,46,946
1968-04-01,49,1552
1968-12-30,42,733
1968-08-09,44,405
1968-03-01,57,1197
1968-05-03,43,1223
1968-03-29,53,15
1968-11-25,78,1592
1968-12-09,41,721
1968-12-27,45,1448
1968-09-09,43,891
1968-09-05,79,15
1968-03-18,98,2525
1968-04-08,60,1754
1966-11-21,52,803
1968-05-06,46,2925
1968-07-22,53,934
1968-06-03,44,689
1968-05-20,50,712
1968-06-07,66,1726
1968-05-15,62,21
1968-06-21,113,1637
1967-08-25,49,295
1967-06-30,44,868
1967-04-24,64,3542
1967-07-19,72,42
1967-10-23,58,1124
1967-09-11,44,511
1967-08-28,49,422
1967-09-18,44,846
1967-11-27,41,721
1967-06-12,49,2174
1967-07-21,49,3462
1967-05-08,65,3382
1967-07-19,47,51
1968-03-06,35,66
1967-07-24,50,2747
1967-07-31,48,1524
1967-10-09,42,309
1967-11-13,41,2725
1967-09-25,35,1618
1967-06-26,44,896
1967-10-06,49,1574
1967-12-01,47,1075
1967-12-11,47,1623
1967-07-28,61,591
1967-05-26,61,320
1967-05-29,40,1897
1967-12-11,45,797
1967-05-15,58,1318
1967-06-30,43,1344
1967-10-30,39,1063
1967-10-09,44,889
1967-11-20,51,636
1968-03-01,54,15
1968-02-23,43,2464
1968-03-04,38,1744
1967-10-26,45,30
1967-10-23,42,1115
1967-08-11,50,816
1967-09-01,73,1933
1967-06-23,48,2910
1967-06-30,58,752
1967-07-24,69,2088
1967-07-17,51,2682
1967-07-24,47,760
1967-07-24,49,1379
1967-06-07,42,26
1967-05-22,90,1809
1968-02-23,56,2366
1966-11-28,85,3055
1967-10-16,95,1728
1967-09-25,38,1961
1968-03-01,47,2552
1971-07-02,45,1604
1970-12-14,49,1805
1971-04-02,49,1240
1971-04-26,33,178
1970-11-13,29,19
1971-04-16,45,164
1970-09-14,61,1706
1970-09-11,66,2289
1971-05-28,34,1246
1971-04-16,45,322
1971-05-07,62,979
1970-09-04,48,3156
1970-10-05,43,330
1971-05-10,39,570
1971-05-19,31,51
1971-07-02,47,768
1971-03-29,49,939
1971-05-14,50,846
1970-09-11,57,650
1971-05-03,52,1769
1971-04-23,44,177
1970-12-18,48,568
1971-04-23,52,1263
1970-09-25,50,784
1970-11-02,128,1546
1971-04-16,49,1271
1970-12-09,44,76
